koi_period,koi_prad,koi_insol,koi_teq,koi_duration,koi_depth,koi_steff,koi_srad,koi_slogg,ra,dec,koi_pdisposition
453.54212,9.23,5.45,390.0,17.026,861.0,5874.0,3.006,3.664,287.97546,38.74028,1
0.579516759,0.6,8953.61,2484.0,1.342,27.0,6339.0,1.102,4.387,294.41693,43.799587,0
122.8054416,118.62,31.11,602.0,2.663,313.0,5874.0,3.006,3.664,287.97546,38.74028,1
16.2480865,2.38,58.1,704.0,8.232,438.7,5729.0,0.923,4.436,295.05994,38.855911,0
466.9407,2.9,0.66,230.0,30.56,979.2,5729.0,0.923,4.436,295.05994,38.855911,0
289.788624,5.51,19.6,537.0,2.857,473.9,8057.0,2.407,3.946,295.32828,38.8475,0
55.00402906,102.89177806760134,7745.7370226117055,1085.3858276274318,6.06,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,294.4754,39.00388,0
2.873657901,110.29,2645.12,1830.0,2.1054,43895.0,5692.0,2.287,3.829,284.62463,39.17878,0
1.680425996,102.31,5564.77,2203.0,5.4548,277250.0,6844.0,1.629,4.145,292.57278,45.757729,0
0.53345831,102.89177806760134,7745.7370226117055,1085.3858276274318,1.32,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,295.34586,45.768803,0
20.686460198,184.22,506.27,1210.0,37.7424,136150.0,4809.0,5.145,3.106,295.90674,45.724098,0
131.68018,5.96,9.15,444.0,14.73,2067.0,6468.0,1.302,4.288,299.77258,45.778999,0
37.8404232,1.76,32.14,607.0,6.408,232.6,6243.0,1.149,4.406,298.39575,42.459751,1
200.762693,15056.9,54.06,692.0,2.215,1920.0,7981.0,3.298,3.716,299.79901,45.735371,0
1.123258617,150.94,25226.88,3215.0,4.27355,377580.0,7945.0,2.17,4.023,292.43274,45.853409,0
47.25643291,102.89177806760134,7745.7370226117055,1085.3858276274318,2.0,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,284.14114,45.944641,1
32.0273169,1.14,17.95,525.0,5.144,161.7,5505.0,0.909,4.501,290.58612,46.642689,1
8.75630628,1.12,219.87,982.0,2.852,81.9,5839.0,1.227,4.279,289.07397,40.366009,1
9.6183111,0.85,402.64,1142.0,4.215,25.0,6134.0,1.665,4.065,290.45831,48.661369,1
12.4250319,0.89,266.45,1030.0,1.4446,29.5,6290.0,1.506,4.133,297.58194,40.5313,0
386.370512,2.96,0.45,209.0,11.007,1336.4,5119.0,0.834,4.508,291.39938,38.78775,1
0.518060209,61.49,17224.79,2921.0,1.8062,2258.4,5405.0,1.772,3.853,296.18478,43.980751,1
17.3695112,1.45,28.35,588.0,4.012,314.0,5119.0,0.834,4.508,291.39938,38.78775,1
17.8693759,0.81,78.58,759.0,6.886,63.0,6328.0,1.013,4.456,281.95569,44.261532,1
17.236085,1.98,63.85,721.0,4.209,330.0,5543.0,1.111,4.318,283.25119,40.72311,1
12.4297161,1.26,71.78,742.0,15.078,192.7,5754.0,0.905,4.534,297.52072,40.585419,0
12.4288476,1.12,65.27,725.0,16.43,165.4,5595.0,0.886,4.513,297.52277,40.581341,0
12.4258252,1.27,108.1,822.0,21.841,130.2,5968.0,1.048,4.426,297.55103,40.557388,0
153.725848,259.36,68.48,734.0,117.52,5257.7,4794.0,6.816,2.781,280.77213,44.18874,0
12.4257907,1.27,28.51,589.0,19.859,340.1,4873.0,0.693,4.586,297.6044,40.53286,0
12.4253356,2.02,51.57,683.0,27.49,374.4,5442.0,0.783,4.541,297.61758,40.506771,0
12.4254201,0.84,44.57,659.0,18.56,144.5,5571.0,0.691,4.643,297.66727,40.51413,0
12.424995,2.06,660.61,1293.0,20.282,51.5,6098.0,2.657,3.707,297.75357,40.55262,0
12.4227918,1.44,38.29,634.0,27.29,202.6,5279.0,0.72,4.62,297.5343,40.653389,0
485.92297,1.07,0.61,225.0,3.756,122.9,5551.0,0.957,4.386,285.8627,39.20528,1
22.913446297,81.61,102.27,811.0,4.11699,251840.0,6621.0,1.297,4.294,287.83334,39.221272,0
9.6550473,1.45,58.36,705.0,2.752,313.1,4999.0,0.843,4.49,292.14447,47.157349,1
10.0046881,1.9,1091.58,1466.0,2.389,50.6,6620.0,2.641,3.779,287.83334,39.221272,0
8.65315602,1.37,40.5,643.0,2.627,417.5,4746.0,0.696,4.605,289.76312,39.245178,0
228.65412,3.63,17.44,521.0,2.487,179.1,6845.0,2.674,3.849,289.84818,39.331463,1
2.243015737,92.34,2547.31,1813.0,4.31675,277950.0,6181.0,1.444,4.084,296.64883,39.318588,0
4.694218481,35.81,189.23,946.0,4.53365,175470.0,5512.0,0.787,4.575,285.58578,39.47913,0
0.87683182,102.89177806760134,3077.39,1085.3858276274318,1.96,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,287.15613,45.979259,0
0.953734449,47.65,12038.6,2672.0,1.7616,1240.4,7332.0,1.46,4.265,294.48807,46.002289,0
2.073873563,274.78,23242.18,3150.0,6.5605,603810.0,7803.0,3.373,3.688,297.11075,46.0896,0
15.713787218,27.64,73.68,747.0,11.3122,60384.0,5843.0,1.006,4.399,299.6091,46.11824,0
7.964440392,18.98,76.69,755.0,9.1701,68454.0,5250.0,0.736,4.548,285.88449,46.289829,0
0.518071538,42.1,9823.05,2536.0,1.7865,2195.5,5876.0,1.209,4.273,296.18518,43.978649,0
2.151214629,14.54,27604.18,3287.0,2.226,332.6,4748.0,8.179,2.635,288.01651,46.206921,0
12.7143635,2.2,89.81,785.0,3.101,524.8,5947.0,0.962,4.481,294.444,46.335972,1
80.4103783,4.93,19.35,535.0,3.487,591.4,5476.0,1.673,3.904,284.09457,41.182819,1
1.93188768,0.57,977.65,1427.0,1.087,37.8,5896.0,0.914,4.516,287.37039,44.187988,1
320.18471858,102.89177806760134,7745.7370226117055,1085.3858276274318,11.94,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,293.45612,41.048222,0
12.426469,1.66,66.74,729.0,25.71,180.5,5691.0,0.887,4.544,297.55954,40.639469,0
12.4262889,1.23,131.83,864.0,18.764,94.2,6246.0,1.092,4.433,297.58768,40.632092,0
12.424747,1.35,53.94,691.0,25.24,139.0,5514.0,0.826,4.569,297.59531,40.660728,0
12.4255705,1.37,63.95,721.0,28.88,139.4,5742.0,0.827,4.564,297.74551,40.67429,0
12.426173,2.67,242.41,1006.0,30.64,115.1,6367.0,1.357,4.181,297.74567,40.652519,0
12.4244306,1.59,61.31,714.0,26.15,214.1,5761.0,0.791,4.581,297.63263,40.709129,0
6.71738328,37.65,143.87,883.0,3.60057,164980.0,5301.0,0.936,4.416,283.43982,40.83622,0
24.955998503,36.91,1011.42,1438.0,2.76331,4856.1,8617.0,3.018,3.78,290.02435,39.563389,0
5.2449156,0.52,251.14,1015.0,8.367,35.5,5823.0,0.878,4.486,295.0809,43.953239,1
168.66934782,102.89177806760134,7745.7370226117055,1085.3858276274318,4.07,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,291.59775,39.53606,1
4.426942241,5.43,199.4,958.0,1.6116,2896.6,5511.0,0.746,4.569,287.13815,39.673592,0
571.280892,3.65,2.62,324.0,21.827,460.7,7081.0,1.619,4.16,289.53336,39.836639,1
4.66185924,1.16,1590.18,1610.0,3.164,49.3,7081.0,1.619,4.16,289.53336,39.836639,1
1.213672208,697.14,2422.45,1789.0,1.3644,2731.0,6113.0,0.995,4.463,290.26767,44.712849,1
3.454241684,75.11,3867.02,2010.0,4.69505,88195.0,6562.0,2.433,3.822,289.96436,39.811352,0
90.097375,1.7,8.05,430.0,12.697,282.6,6116.0,1.008,4.444,290.45026,39.862011,1
7.72966941,2.1,174.28,927.0,2.091,426.7,5947.0,0.962,4.481,294.444,46.335972,1
51.85656556,102.89177806760134,7745.7370226117055,1085.3858276274318,2.21,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,298.06549,46.436298,1
1.457256942,98.16,4686.52,2112.0,6.51381,364900.0,6630.0,1.416,4.235,290.47803,46.537949,0
10.818248422,11.71,112.55,830.0,18.2848,13696.0,5955.0,0.894,4.446,293.45514,46.521751,0
2.559236603,37.66,665.95,1296.0,1.6706,11273.0,5955.0,0.883,4.534,295.07114,46.68782,0
281.35877,4.22,9.34,446.0,7.74,278.5,6049.0,2.522,3.728,299.87131,46.822491,0
154.536881,4.1,20.76,544.0,15.44,258.5,6049.0,2.522,3.728,299.87131,46.822491,1
462.12345,1.9,0.19,169.0,8.46,699.0,4547.0,0.747,4.559,298.90012,47.146481,0
87.707513,1.72,2.2,310.0,2.184,578.0,4944.0,0.721,4.614,286.08908,45.369011,1
5.1117547,2.81,788.0,1351.0,3.281,267.8,6432.0,1.345,4.207,300.33237,44.986141,1
9.6310258,2.9,338.33,1094.0,5.255,297.2,6432.0,1.345,4.207,300.33237,44.986141,1
101.889228,1.43,13.26,487.0,2.71,80.9,5802.0,1.59,4.073,286.39584,43.075821,0
437.51586139,102.89177806760134,7745.7370226117055,1085.3858276274318,4.16,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,291.36188,49.02198,1
48.5023669,906.03,0.32,192.0,1.053,740.0,3396.0,0.28,4.991,287.26215,42.03231,0
524.14139,1.88,0.74,237.0,11.603,403.7,6225.0,0.931,4.481,288.97574,41.279121,0
8.97377221,2.96,1294.96,1530.0,2.135,106.5,6537.0,2.829,3.76,283.6788,41.096882,1
41.86539723,31.14,14.79,500.0,6.663,4309.3,6063.0,0.788,4.584,297.76053,40.829948,0
4.553370029,25.84,603.58,1264.0,3.2209,23692.0,6306.0,1.109,4.346,293.2944,41.035351,0
5.262652179,35.99,1191.71,1499.0,2.85554,22651.0,7049.0,1.549,4.212,292.1745,41.290661,0
345.98207283,102.89177806760134,7745.7370226117055,1085.3858276274318,2.97,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,292.19397,47.457088,0
16.621853404,22.32,63.3,719.0,3.91517,55297.0,5949.0,0.907,4.451,297.00006,41.290031,0
19.741616041,82.98,156.6,902.0,3.07231,88822.0,6535.0,1.529,4.183,289.86105,41.408192,0
5.455766383,28.2,94.27,795.0,2.8923,104540.0,5067.0,0.694,4.625,293.21854,41.417339,0
22.44620704,58.2,150.81,894.0,7.5491,1626.8,6070.0,1.777,3.969,297.7937,41.402401,0
205.41415,1.67,2.58,323.0,10.26,283.8,6123.0,0.991,4.465,290.45026,39.862011,1
1.237147407,106.18,4680.26,2107.0,7.06623,435360.0,6064.0,1.449,4.16,289.02982,39.951889,0
1.28619671,1.27,1740.01,1646.0,1.114,137.2,5650.0,0.926,4.391,294.44336,40.06134,0
2.649026189,32.7,852.59,1377.0,2.4698,52172.0,5838.0,0.988,4.342,284.34503,40.196091,0
6.932281325,90.57,2902.34,1872.0,11.0301,6405.9,8675.0,2.168,4.08,297.40039,40.149479,0
2.151384476,66.2,2097.48,1725.0,3.34471,263860.0,6184.0,1.257,4.19,298.40985,40.156792,0
0.562273947,0.73,4412.19,2083.0,3.1572,67.0,5632.0,0.847,4.45,291.06418,44.170399,0
17.4352218,67.91,482.16,1195.0,51.666,603.3,6313.0,2.641,3.706,297.16843,40.27552,0
114.27173902,102.89177806760134,7745.7370226117055,1085.3858276274318,2.19,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,299.23679,40.425819,1
26.40805532,102.89177806760134,7745.7370226117055,1085.3858276274318,2.7,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,287.78461,47.228043,1
46.07931317,102.89177806760134,7745.7370226117055,1085.3858276274318,1.87,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,287.78461,47.228043,1
24.8434837,1.58,35.97,625.0,4.8,217.4,5670.0,1.022,4.397,291.55695,39.227291,1
7.7016694,4.44,1656.27,1627.0,10.898,155.7,5174.0,3.608,3.228,288.79553,47.203651,1
117.634213,3.78,16.34,513.0,3.82,253.1,5236.0,2.332,3.711,296.10846,47.222279,0
21.025447023,135.84,376.4,1123.0,6.52216,115740.0,6631.0,2.438,3.798,298.82739,47.25774,0
0.933753371,1.44,22850.9,3137.0,4.438,47.3,7286.0,2.056,3.998,292.76028,47.448299,0
1.72153588,12.89,281.41,1045.0,1.9227,39929.0,4535.0,0.668,4.607,298.10834,47.487919,0
4.67250377,1.11,412.73,1149.0,4.441,79.6,6146.0,0.987,4.454,301.56284,44.240391,1
2.765621941,34.42,391.86,1134.0,2.3191,8342.2,5423.0,0.828,4.542,298.82443,41.435921,0
3.664964374,30.98,464.89,1184.0,3.9058,90827.0,5726.0,0.987,4.403,282.68491,41.587959,0
6.8072842,31.15,421.16,1156.0,1.9477,14578.0,5182.0,1.824,3.935,287.3327,41.506672,0
2.136577151,43.89,698.75,1311.0,2.4682,79078.0,5457.0,0.905,4.442,293.19833,41.558311,0
2.638432816,49.77,3299.02,1933.0,2.42989,48488.0,6502.0,1.753,3.991,285.5184,41.660469,0
11.991000357,78.78,153.29,897.0,6.4648,375940.0,5988.0,1.13,4.271,296.29636,41.604561,0
2.03746414,1.12,1118.26,1474.0,2.895,138.8,6117.0,0.947,4.496,295.81454,47.69035,0
37.80694072,72.01,34.14,617.0,3.84264,106330.0,6387.0,1.105,4.41,292.07166,42.076382,0
21.9711574,1.32,41.86,649.0,5.012,178.1,5763.0,0.997,4.436,295.06631,44.162449,1
144.688915,3.33,7.09,416.0,9.468,397.1,5372.0,1.71,4.007,285.66269,48.435371,1
12.42555055,3.79,262.42,1027.0,28.492,409.0,6381.0,1.423,4.155,297.61353,40.584942,0
12.42592247,79.21,1353.9,1547.0,31.5,8707.6,4849.0,6.952,3.06,297.66788,40.58028,0
1.54287434,1.05,243.62,1007.0,1.1121,401.4,4530.0,0.539,4.704,284.44101,40.625,1
12.4237327,1.12,294.63,1057.0,18.15,30.1,5221.0,2.067,3.72,297.7027,40.68623,0
94.38163,2.04,19.72,537.0,11.87,91.2,5221.0,2.067,3.72,297.7027,40.68623,0
33.3200908,13.0,74.79,750.0,6.5265,6186.9,6264.0,1.651,4.133,294.55789,40.850498,1
7.5844241,5.83,537.4,1228.0,3.918,1005.0,6264.0,1.651,4.133,294.55789,40.850498,1
210.899577,4.85,1.22,268.0,2.167,3345.0,5332.0,0.843,4.5,299.61707,47.406021,0
3.103730697,75.28,763.25,1340.0,6.93402,369230.0,6075.0,1.091,4.422,282.18964,47.523762,0
91.20573037,102.89177806760134,7745.7370226117055,1085.3858276274318,4.17,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,295.68192,47.591881,1
253.40538,2.69,9.13,443.0,7.43,240.8,7304.0,1.69,4.151,295.68192,47.591881,0
5.110771787,26.98,284.85,1048.0,2.48392,50681.0,6029.0,0.894,4.523,296.6817,47.600342,0
7.07394528,0.84,41.43,647.0,2.319,228.3,4777.0,0.561,4.689,288.66891,39.824009,1
1.463773705,21.79,739.19,1329.0,1.9123,64776.0,5446.0,0.668,4.599,292.47943,47.83461,0
4.46255312,52.74,2458.34,1795.0,14.0957,22720.0,4847.0,3.619,3.277,296.97522,47.886551,0
79.87804945,102.89177806760134,7745.7370226117055,1085.3858276274318,3.19,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,295.43433,44.53112,0
14.516741,1.45,31.8,606.0,2.706,227.2,4954.0,0.828,4.5,290.46512,47.92918,1
20.5718107,1.34,14.51,498.0,3.399,379.0,4922.0,0.708,4.624,286.08908,45.369011,1
3.026764871,26.36,810.38,1360.0,4.32532,66720.0,6283.0,1.01,4.459,294.33139,42.093979,0
3.840130917,33.44,498.48,1205.0,2.8951,60401.0,5931.0,1.012,4.418,297.47104,42.087898,0
5.554227226,31.71,176.7,930.0,4.77434,142310.0,5433.0,0.843,4.465,292.63113,42.180779,0
1.570919281,59.12,2473.29,1797.0,3.2232,65124.0,6192.0,1.162,4.326,286.99765,42.46516,0
35.08976902,33.1,14.95,501.0,3.9623,5754.6,5603.0,0.846,4.556,297.01459,42.789169,0
5.233450136,70.33,287.6,1050.0,8.57374,430420.0,5841.0,0.977,4.454,282.05328,42.864952,0
3.6037011,66.94,1089.0,1464.0,2.994,16112.0,5633.0,1.547,4.016,295.65799,42.801239,0
3.518356021,64.49,606.41,1266.0,6.90375,316750.0,6201.0,0.989,4.472,291.80966,42.981609,0
11.867172,4.03,296.23,1058.0,4.815,595.6,6264.0,1.651,4.133,294.55789,40.850498,1
2.6160943,0.81,2188.14,1744.0,21.34,29.3,6645.0,1.42,4.232,297.31543,40.874981,0
2.404386969,79.72,1838.11,1670.0,7.40348,313170.0,6466.0,1.21,4.278,299.71979,40.903961,0
142.685885,2.76,2.43,319.0,3.792,1195.0,5767.0,0.799,4.57,296.47937,39.127571,1
4.390513938,41.83,910.71,1401.0,2.9472,46829.0,6081.0,1.454,4.133,283.26172,41.08448,0
3.86963822,102.89177806760134,3728.91,1085.3858276274318,2.29,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,297.83493,41.058319,0
12.4970599,1.44,117.3,839.0,3.877,180.0,6174.0,1.021,4.445,298.19412,41.029331,1
7.384681,1.22,236.56,1000.0,3.548,142.8,6174.0,1.021,4.445,298.19412,41.029331,0
21.0907909,1.88,31.86,606.0,4.751,417.6,5723.0,0.818,4.546,285.47504,48.034931,1
3.371796653,306.28,419.47,1155.0,3.4421,366900.0,5615.0,0.912,4.455,290.66058,48.04615,0
1.927177921,28.94,523.16,1219.0,2.7742,136140.0,5193.0,0.774,4.525,293.74011,48.011501,0
0.575925434,38.24,2666.7,1834.0,2.4676,137400.0,5461.0,0.683,4.586,296.64764,43.995041,0
496.17566,3.46,3.88,358.0,11.63,293.0,6643.0,1.976,3.946,289.90967,48.489231,0
6.256352128,30.76,167.92,918.0,2.3512,3289.3,5772.0,0.836,4.549,290.7988,48.483929,0
16.17803,2.25,76.54,754.0,5.18,449.0,5929.0,1.069,4.413,297.47946,48.418571,1
2.37795507,92.61,18261.57,2965.0,2.4329,4391.1,9565.0,2.286,4.088,298.27737,48.64082,0
2.053866175,158.25,9631.57,2528.0,4.8045,5021.3,5051.0,4.089,3.22,296.20502,48.766811,0
36.5521313,0.9,4.03,361.0,2.481,282.9,4722.0,0.527,4.723,290.46512,47.92918,0
5.177577252,73.82,1846.9,1671.0,2.4777,1325.4,7429.0,1.796,4.143,289.87411,49.68549,0
4.08029328,2.92,280.4,1044.0,2.8343,1128.4,5619.0,0.874,4.536,296.38229,48.045311,0
104.3519624,1.39,3.74,355.0,3.695,243.8,5650.0,0.87,4.546,287.24118,39.33276,1
6.06330298,1.64,418.4,1153.0,3.275,200.7,6308.0,1.153,4.353,294.33847,50.33654,1
86.431871,2.85,10.97,464.0,7.374,415.1,6325.0,1.112,4.409,294.33847,50.33654,1
26.1152887,2.38,153.98,898.0,12.54,70.0,5190.0,2.912,3.63,286.71564,48.645279,1
469.52303,2.1,0.95,252.0,5.487,355.7,6197.0,1.035,4.449,296.38904,43.85051,0
11.83271013,1.17,66.51,728.0,6.152,176.3,5639.0,0.859,4.551,286.39862,45.343529,0
32.669962587,1.37,7.96,428.0,3.581,365.4,4871.0,0.741,4.606,295.03033,42.983501,0
269.306232,24.0,0.72,235.0,14.931,1708.0,5251.0,0.817,4.581,292.23676,41.08588,1
19.93364711,75.88,122.24,848.0,8.6122,174830.0,6505.0,1.29,4.25,289.11096,43.013641,0
1.071911311,40.32,2534.86,1809.0,3.8559,9817.8,5885.0,0.933,4.413,294.67804,43.199261,0
18.019651402,31.77,20.7,544.0,5.08572,177000.0,5278.0,0.659,4.658,296.45999,43.28553,0
117.934158,3.76,41.73,648.0,9.25,187.5,6790.0,2.597,3.822,295.86908,43.997959,0
4.032762189,35.22,447.97,1173.0,4.14212,119350.0,5960.0,0.962,4.438,295.8085,43.303108,0
2.371589507,88.22,278.9,1043.0,3.5116,235100.0,5340.0,0.601,4.715,290.49683,43.49091,0
5.09112124,3.58,4131.88,2044.0,2.159,115.1,6705.0,3.293,3.629,298.84302,43.402031,0
4.206070484,172.66,9955.22,2547.0,10.6988,119810.0,8212.0,3.185,3.736,298.47604,41.07991,0
0.905677864,325.51,60020.95,3989.0,2.2432,3670.4,5037.0,7.553,3.002,289.28741,41.264809,0
96.509214,860.3,90.63,787.0,0.589,1528.0,7343.0,2.955,3.751,288.5929,41.307339,1
69.64679311,102.89177806760134,7745.7370226117055,1085.3858276274318,3.71,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,289.48145,41.49942,1
111.65546,2121.0,26.58,579.0,1.051,2887.0,6967.0,1.863,4.086,289.48145,41.49942,1
86.13201864,102.89177806760134,7745.7370226117055,1085.3858276274318,3.11,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,289.48145,41.49942,1
94.219289,2.15,1.57,285.0,24.312,1025.9,4641.0,0.694,4.589,289.7261,39.272831,0
297.113395,5.37,15.89,509.0,4.529,275.4,6626.0,3.206,3.676,282.71991,41.519379,0
180.921729,2.3,1.96,302.0,8.99,742.4,5818.0,0.848,4.554,295.34271,46.602261,1
4.478116695,38.85,521.12,1218.0,3.357,117980.0,6304.0,1.058,4.435,295.69138,48.90377,0
0.579108481,0.42,849.52,1377.0,1.659,68.4,4604.0,0.501,4.749,295.81485,44.19334,0
1.27620899,1.46,2769.8,1851.0,2.169,186.2,6304.0,1.058,4.435,295.69138,48.90377,0
528.50344,2.2,3.73,354.0,6.394,133.8,7102.0,1.874,4.068,291.57312,49.097771,0
47.14404783,102.89177806760134,7745.7370226117055,1085.3858276274318,4.35,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,291.57312,49.097771,1
197.05431574,102.89177806760134,7745.7370226117055,1085.3858276274318,6.38,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,286.72897,49.154945,1
406.496216,1.77,0.73,236.0,3.495,380.2,5847.0,0.884,4.525,295.56683,49.378029,1
491.61516814,102.89177806760134,7745.7370226117055,1085.3858276274318,6.31,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,295.56683,49.378029,1
2.027383251,31.12,791.38,1352.0,1.5528,3856.2,5544.0,0.875,4.435,294.45444,43.500511,0
10.73370737,18.7,444.77,1171.0,7.6706,6155.3,5971.0,2.003,3.914,297.73981,43.510319,0
9.449438672,60.59,415.72,1152.0,5.5479,12867.0,6558.0,1.431,4.167,286.28693,43.61364,0
8.752913958,119.91,1689.12,1635.0,3.4546,41770.0,7279.0,2.624,3.856,298.81647,43.673321,0
499.47338,3.71,0.31,191.0,12.248,1662.0,5251.0,0.817,4.581,292.23676,41.08588,1
1.985586627,105.22,14480.75,2796.0,2.53163,72584.0,6651.0,3.219,3.6,288.08749,43.876141,0
16.579028045,49.01,300.36,1062.0,7.803,37980.0,5870.0,2.3,3.808,289.97034,43.82053,0
513.42784,14.87,7.67,424.0,6.278,523.2,4833.0,6.065,3.13,300.16159,43.992931,0
2.064900876,38.19,800.75,1357.0,6.8769,10939.0,5714.0,0.901,4.501,298.75574,43.964642,0
9.751720174,182.09,800.41,1356.0,16.1937,332900.0,5147.0,3.145,3.424,289.30081,41.526508,0
19.672324,4.07,160.98,908.0,4.812,649.9,6486.0,1.485,4.136,296.35944,41.574532,1
32.657035,3.73,81.91,767.0,5.953,620.4,6486.0,1.485,4.136,296.35944,41.574532,1
7.3138454,2.73,601.53,1263.0,2.273,247.7,6486.0,1.485,4.136,296.35944,41.574532,1
4.592401261,52.18,1872.74,1678.0,4.96038,87426.0,7201.0,1.724,4.138,291.26416,41.74884,0
6.70995253,1.1,372.31,1120.0,2.297,86.0,6461.0,1.131,4.396,299.79675,44.163071,0
5.776794344,129.2,6048.96,2249.0,6.33505,121540.0,7666.0,3.601,3.658,293.89642,41.831772,0
23.19923256,102.89177806760134,7745.7370226117055,1085.3858276274318,2.09,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,287.91104,42.014042,0
0.503199724,1.06,819.89,1363.0,1.117,275.6,4013.0,0.63,4.639,286.1767,42.196529,0
4.768540307,1.84,246.11,1010.0,0.9938,347.6,5491.0,0.887,4.432,296.20621,49.47205,0
73.91858615,89.96,12.95,484.0,6.9735,184070.0,6300.0,1.057,4.404,291.73993,49.570808,0
212.43503674,102.89177806760134,7745.7370226117055,1085.3858276274318,4.26,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,289.03772,49.712601,1
11.1619384,1.97,337.23,1093.0,5.195,124.4,6200.0,1.64,4.072,295.21268,49.56218,1
2.38793696,25.56,1860.02,1674.0,17.302,114.3,6769.0,1.161,4.379,296.40967,43.876019,0
589.17968,4.91,2.82,330.0,10.2,253.4,5295.0,3.152,3.617,291.72916,38.070019,0
76.83994597,102.89177806760134,7745.7370226117055,1085.3858276274318,3.11,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,289.03772,49.712601,1
78.86684,1.3,25.44,573.0,4.5,86.1,6907.0,1.381,4.264,289.03772,49.712601,1
4.618767943,32.36,1418.08,1565.0,6.03,32609.0,6195.0,1.781,3.937,297.31537,49.706081,0
3.60727417,221.55,2671.63,1833.0,14.0841,841900.0,7026.0,1.785,4.068,286.90445,44.005508,0
2.565717939,180.8,106664.85,4607.0,1.7084,1941.7,11360.0,4.712,3.636,292.61746,44.002048,0
22.05274533,32.56,21.93,552.0,5.5924,13858.0,5510.0,0.741,4.608,292.63339,44.001839,0
2.881338104,31.58,501.88,1206.0,3.5943,2533.7,5783.0,0.88,4.539,292.84973,44.060638,0
4.078355243,16.73,362.07,1113.0,6.4649,36133.0,5872.0,0.867,4.481,290.89172,44.16885,0
7.73590441,21.3,144.83,884.0,4.4389,465.3,5927.0,0.86,4.544,291.27151,44.376362,0
3.530164642,35.71,1086.97,1465.0,4.11466,69923.0,6208.0,1.344,4.226,300.09155,44.41481,0
28.8672107,1.51,14.0,493.0,3.782,347.1,5191.0,0.837,4.564,293.0614,43.58136,1
48.9528113,102.89177806760134,7745.7370226117055,1085.3858276274318,1.66,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,291.19293,42.49445,1
94.225938,1.93,3.48,348.0,22.08,530.4,5421.0,0.852,4.564,289.7439,39.286301,0
431.78556,1.36,0.47,211.0,9.135,332.6,5642.0,0.747,4.6,291.20096,42.449989,1
395.07333,230.33,923.0,1406.0,7.844,645.1,3599.0,98.38,0.679,296.76535,42.404987,0
1.51918335,128.17,9460.59,2517.0,5.45573,499990.0,7426.0,1.698,4.116,288.82379,42.602341,0
13.59940118,102.89177806760134,7745.7370226117055,1085.3858276274318,2.52,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,292.20297,42.640499,0
2.745910734,61.16,524.18,1221.0,4.02594,286810.0,5372.0,0.96,4.396,295.13705,42.646999,0
1.608363345,19.36,390.1,1133.0,2.1988,96134.0,5022.0,0.589,4.668,281.59381,42.710011,0
5.746017234,29.32,278.69,1042.0,3.6347,29236.0,5940.0,0.96,4.429,297.02438,49.89217,0
144.102562,1.67,8.64,437.0,2.753,171.3,6528.0,1.26,4.257,297.51782,49.917702,1
112.317402,1.77,12.05,475.0,3.471,182.4,6528.0,1.26,4.257,297.51782,49.917702,1
9.13315062,1.48,155.42,900.0,2.1557,231.2,6122.0,0.964,4.487,287.16504,50.113232,1
3.963787093,28.11,880.12,1389.0,3.10316,25015.0,6617.0,1.18,4.373,293.48392,50.12513,0
1.759208679,66.06,1121.32,1475.0,4.60837,362330.0,5721.0,0.961,4.453,297.3342,50.311138,0
1.6031794,102.89177806760134,676.51,1085.3858276274318,0.91,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,290.55728,50.832722,0
335.56311,1.83,2.9,333.0,13.06,158.0,6200.0,1.448,4.16,288.96124,42.265011,1
6.496031958,32.33,198.07,957.0,5.21924,108890.0,5516.0,0.988,4.364,298.38272,44.61557,0
